Dia;Entrada;Grup12;Nivell;Percent;Sortida;Volum
1986-01-01;2.8935;;410.09;58.501754811000005;0.0;96.68
1986-01-02;8.6921;;410.15;58.654846908;5.7986;96.93299999999999
1986-01-03;3.2986;;410.11;58.552583807;5.2662;96.764
1986-01-04;-1.9676;;410.07;58.450925813999994;0.0;96.596
1986-01-05;2.8935;;410.13;58.60401791100001;0.0;96.84899999999999
1986-01-06;2.4306;;410.18;58.731090403;0.0;97.059
1986-01-07;7.037000000000001;;410.22;58.833353503999994;5.0694;97.228
1986-01-08;7.7431;;410.19;58.757110008000005;9.2477;97.102
1986-01-09;-5.3241;;410.08;58.476340312;0.0;96.63799999999999
1986-01-10;1.9676;;410.12;58.577998306000005;0.0;96.806
1986-01-11;2.4306;;410.17;58.705675905;0.0;97.01700000000001
1986-01-12;2.8935;;410.23;58.858768002;0.0;97.27
1986-01-13;1.5046;;410.26;58.935616603999996;0.0;97.397
1986-01-14;2.8935;;410.32;59.088708701;0.0;97.65
1986-01-15;2.8935;;410.38;59.241800798999996;0.0;97.90299999999999
1986-01-16;2.8935;;410.44;59.394892896;0.0;98.156
1986-01-17;2.4306;;410.49;59.522570495;0.0;98.367
1986-01-18;2.4306;;410.54;59.650248094;0.0;98.57799999999999
1986-01-19;1.5046;;410.57;59.726491589;0.0;98.704
1986-01-20;2.4306;;410.62;59.854169188;0.0;98.915
1986-01-21;4.919;;410.68;60.007261285;2.0255;99.16799999999999
1986-01-22;13.5995;;410.69;60.033280891000004;13.1366;99.211
1986-01-23;-10.7639;;410.47;59.471741498;0.0;98.28299999999999
1986-01-24;3.9352;;410.55;59.675662591999995;0.0;98.62
1986-01-25;1.5046;;410.58;59.751906086999995;0.0;98.74600000000001
1986-01-26;1.5046;;410.61;59.82875469;0.0;98.87299999999999
1986-01-27;39.7222;;410.66;59.956432289;37.2917;99.084
1986-01-28;1.1574;;409.98;58.222195328999995;34.375;96.21799999999999
1986-01-29;-18.9468;;409.51;57.053128404;3.3912;94.286
1986-01-30;12.1528;;409.56;57.177780467;9.7222;94.492
1986-01-31;41.0648;;409.58;57.22739925;40.1389;94.574
1986-02-01;2.8009;;408.88;55.494372504;35.9028;91.71
1986-02-02;-16.2963;;408.19;53.823066683;15.6482;88.948
1986-02-03;31.4931;;407.97;53.292387753;41.6782;88.071
1986-02-04;8.0208;;407.25;51.592641898000004;40.544000000000004;85.262
1986-02-05;2.9398;;406.55;49.966719108999996;34.0741;82.575
1986-02-06;10.1157;;405.96;48.61188430399999;36.0417;80.336
1986-02-07;5.0;;405.29;47.111218686;33.7037;77.85600000000001
1986-02-08;-6.6319;;404.66;45.720077454;19.9884;75.557
1986-02-09;-7.9861;;404.32;44.979426358000005;6.1343;74.333
1986-02-10;0.8218;;404.31;44.957642503;1.2847;74.297
1986-02-11;4.9769;;404.43;45.219048772;0.0;74.729
1986-02-12;4.1667;;404.53;45.436887328999994;0.0;75.089
1986-02-13;6.1806;;404.65;45.698293598;1.2037;75.521
1986-02-14;15.9144;;404.72;45.850780588;13.0208;75.773
1986-02-15;-6.712999999999999;;404.56;45.502238896;0.0;75.197
1986-02-16;6.712999999999999;;404.72;45.850780588;0.0;75.773
1986-02-17;16.5741;;405.03;46.528500545;3.6111;76.893
1986-02-18;41.8171;;405.51;47.603775868;21.2153;78.67
1986-02-19;32.5694;;405.65;47.917221348000005;26.5509;79.188
1986-02-20;23.3218;;405.61;47.827665497;25.0579;79.04
1986-02-21;27.3148;;405.51;47.603775868;31.5972;78.67
1986-02-22;-8.5648;;405.27;47.06644076;1.7361;77.782
1986-02-23;13.3102;;405.58;47.760498608;0.0;78.929
1986-02-24;34.7338;;405.98;48.656662229;17.6042;80.41
1986-02-25;24.9653;;405.97;48.634273266;25.4282;80.373
1986-02-26;6.5509;;405.83;48.320827787;12.5694;79.855
1986-02-27;35.4745;;405.95;48.589495341;30.3819;80.29899999999999
1986-02-28;17.5579;;405.69;48.00677720000001;28.669;79.336
1986-03-01;-5.0926;;405.57;47.738109645;0.0;78.892
1986-03-02;71.875;;407.21;51.497640082;0.0;85.105
1986-03-03;42.6505;;407.97;53.292387753;8.2755;88.071
1986-03-04;36.0764;;408.39;54.307757473;16.6319;89.749
1986-03-05;28.9468;;408.5;54.574004599;23.8542;90.189
1986-03-06;23.7963;;408.45;54.452983178000004;26.1111;89.98899999999999
1986-03-07;28.1481;;408.33;54.162531768;33.7037;89.509
1986-03-08;-11.0648;;408.0;53.363185284;4.213;88.18799999999999
1986-03-09;8.3333;;408.18;53.798862398999994;0.0;88.90799999999999
1986-03-10;65.6713;;408.44;54.428778894;53.6343;89.949
1986-03-11;10.9144;;407.69;52.631005688;45.2894;86.978
1986-03-12;-7.7431;;406.99;50.979063294;23.8542;84.24799999999999
1986-03-13;2.5;;406.8;50.542175965;10.8333;83.52600000000001
1986-03-14;37.6157;;406.8;50.542175965;37.6157;83.52600000000001
1986-03-15;-25.706;;406.2;49.161926661;0.6829;81.245
1986-03-16;7.5231;;406.37;49.55282585;0.0;81.891
1986-03-17;17.9861;;406.54;49.94372503899999;10.463;82.537
1986-03-18;21.3773;;406.51;49.874742829;22.6505;82.42299999999999
1986-03-19;10.6597;;406.21;49.18431562399999;23.8542;81.282
1986-03-20;16.5741;;405.95;48.589495341;27.9167;80.29899999999999
1986-03-21;12.7199;;405.64;47.894832385;26.0301;79.15100000000001
1986-03-22;-16.3194;;405.26;47.044051797;0.0;77.745
1986-03-23;8.1019;;405.45;47.469442091000005;0.0;78.44800000000001
1986-03-24;7.2917;;405.62;47.85005446;0.0;79.077
1986-03-25;16.4005;;405.79;48.231271935;9.1088;79.707
1986-03-26;32.8819;;405.76;48.164105047;34.1551;79.596
1986-03-27;-25.6944;;405.16;46.819557062;0.0;77.374
1986-03-28;8.5648;;405.36;47.26794142600001;0.0;78.115
1986-03-29;7.2917;;405.53;47.648553793999994;0.0;78.744
1986-03-30;6.8287;;405.69;48.00677720000001;0.0;79.336
1986-03-31;7.2917;;405.86;48.387994675;0.0;79.96600000000001
1986-04-01;21.7477;;406.04;48.793416435;13.9931;80.63600000000001
1986-04-02;16.713;;405.94;48.567106378000005;20.9954;80.262
1986-04-03;7.3264;;405.68;47.984388237;18.4375;79.29899999999999
1986-04-04;4.9884;;405.52;47.626164831000004;11.8171;78.707
1986-04-05;-1.7361;;405.48;47.53660898;0.0;78.559
1986-04-06;8.5648;;405.68;47.984388237;0.0;79.29899999999999
1986-04-07;14.7569;;405.93;48.544717415;3.9931;80.225
1986-04-08;42.6157;;406.58;50.035701319;14.1435;82.689
1986-04-09;43.831;;407.06;51.143652426;22.6505;84.52
1986-04-10;23.1366;;407.19;51.450441728;17.2338;85.027
1986-04-11;29.4907;;407.35;51.828633668;22.1991;85.652
1986-04-12;4.2708;;407.43;52.017427085;0.6829;85.964
1986-04-13;38.1944;;408.27;54.016700956;0.0;89.26799999999999
1986-04-14;41.1227;;409.02;55.834442696;6.4005;92.272
1986-04-15;30.3819;;409.61;57.301827423;2.2569;94.697
1986-04-16;29.7454;;410.23;58.858768002;0.0;97.27
1986-04-17;28.4954;;410.77;60.237201985;2.1065;99.54799999999999
1986-04-18;49.5139;;411.21;61.373593126;27.7546;101.426
1986-04-19;1.1921;;411.05;60.95485901;9.1782;100.734
1986-04-20;19.0394;;411.35;61.740288031000006;3.9931;102.03200000000001
1986-04-21;15.5093;;411.66;62.551736657;0.0;103.37299999999999
1986-04-22;15.5093;;411.97;63.363185284;0.0;104.714
1986-04-23;15.8565;;412.28;64.192787123;0.0;106.085
1986-04-24;14.9306;;412.57;64.970954859;0.0;107.37100000000001
1986-04-25;29.2477;;412.85;65.721892775;14.8958;108.61200000000001
1986-04-26;3.3912;;412.88;65.80237202;1.8866;108.745
1986-04-27;18.75;;413.24;66.783250635;0.0;110.366
1986-04-28;20.0231;;413.62;67.82706039;0.0;112.09100000000001
1986-04-29;19.9074;;414.0;68.870265037;0.0;113.815
1986-04-30;15.0463;;414.28;69.658114486;0.0;115.117
1986-05-01;16.088;;414.58;70.501633789;0.0;116.51100000000001
1986-05-02;14.0046;;414.84;71.233208278;0.0;117.72
1986-05-03;16.3194;;415.14;72.08640929399999;0.0;119.13
1986-05-04;15.9722;;415.43;72.921457098;0.0;120.51
1986-05-05;15.9722;;415.72;73.756504901;0.0;121.89
1986-05-06;18.9468;;415.98;74.505627496;4.5949;123.12799999999999
1986-05-07;11.8056;;416.19;75.123441849;0.0;124.149
1986-05-08;14.6991;;416.45;75.89011255;0.0;125.416
1986-05-09;19.1898;;416.72;76.686433499;3.912;126.73200000000001
1986-05-10;12.3843;;416.94;77.335108314;0.0;127.804
1986-05-11;16.6667;;417.23;78.207672758;0.0;129.246
1986-05-12;20.4282;;417.54;79.144983662;2.4884;130.795
1986-05-13;43.1134;;417.84;80.05203921100001;25.7523;132.29399999999998
1986-05-14;27.963;;417.85;80.082294566;27.3843;132.344
1986-05-15;9.3519;;417.84;80.05203921100001;9.9306;132.29399999999998
1986-05-16;19.3287;;418.04;80.659566743;7.7546;133.298
1986-05-17;13.0787;;418.26;81.340917342;0.0;134.424
1986-05-18;22.5694;;418.64;82.51785066;0.0;136.369
1986-05-19;33.7847;;418.86;83.19920125899999;20.706;137.495
1986-05-20;50.1389;;418.9;83.323248215;47.7083;137.7
1986-05-21;-0.3009;;418.54;82.208035822;20.9954;135.857
1986-05-22;33.2986;;418.56;82.270361854;32.1412;135.96
1986-05-23;22.6157;;418.44;81.898220985;29.7917;135.345
1986-05-24;-9.4907;;418.28;81.402638267;0.0;134.526
1986-05-25;19.1319;;418.57;82.30122231600001;1.8866;136.011
1986-05-26;51.5394;;418.8;83.013433378;37.8819;137.188
1986-05-27;23.669;;418.5;82.084593973;41.4931;135.653
1986-05-28;3.4838;;418.17;81.061962967;23.044;133.963
1986-05-29;85.3588;;418.91;83.354108677;41.4931;137.751
1986-05-30;76.2153;;419.34;84.711363911;50.2894;139.994
1986-05-31;15.1389;;419.14;84.07721166600001;27.2917;138.946
1986-06-01;4.8148;;419.19;84.235749728;1.8056;139.208
1986-06-02;59.375;;419.58;85.473193755;35.6482;141.253
1986-06-03;27.2338;;419.34;84.711363911;41.8171;139.994
1986-06-04;26.9676;;419.02;83.696599298;46.412;138.317
1986-06-05;13.0556;;418.56;82.270361854;40.3704;135.96
1986-06-06;19.5023;;418.19;81.124288999;41.3773;134.066
1986-06-07;0.5903;;417.84;80.05203921100001;21.0764;132.29399999999998
1986-06-08;-0.7176;;417.79;79.900762435;2.1759;132.04399999999998
1986-06-09;34.5486;;417.98;80.475009077;23.5532;132.993
1986-06-10;16.9213;;417.82;79.991528501;26.1806;132.194
1986-06-11;18.287;;417.64;79.447537214;28.7037;131.295
1986-06-12;18.2755;;417.51;79.054217597;25.7986;130.645
1986-06-13;5.2199;;417.29;78.389204889;17.9514;129.546
1986-06-14;0.0;;417.29;78.389204889;0.0;129.546
1986-06-15;10.9954;;417.48;78.963451531;0.0;130.495
1986-06-16;50.8912;;417.64;79.447537214;41.6319;131.295
1986-06-17;14.8727;;417.15;77.965629916;43.2292;128.846
1986-06-18;15.6134;;416.62;76.391746339;45.706;126.245
1986-06-19;8.4606;;416.02;74.62180806;42.3727;123.32
1986-06-20;-7.3611;;415.61;73.439428779;15.2083;121.366
1986-06-21;5.2315;;415.57;73.32445842899999;7.4306;121.176
1986-06-22;8.9699;;415.61;73.439428779;6.7708;121.366
1986-06-23;7.1759;;415.74;73.81399007600001;0.0;121.985
1986-06-24;10.6134;;415.86;74.159506233;4.0162;122.556
1986-06-25;35.1736;;415.92;74.332566864;31.8171;122.84200000000001
1986-06-26;-6.8981;;415.55;73.26697325399999;13.4722;121.081
1986-06-27;12.7083;;415.45;72.978942273;18.2639;120.605
1986-06-28;-8.2176;;415.3;72.546895801;0.0;119.891
1986-06-29;2.7778;;415.35;72.690911291;0.0;120.12899999999999
1986-06-30;22.5231;;415.43;72.921457098;18.125;120.51
1986-07-01;23.8194;;415.25;72.40288031;33.7732;119.65299999999999
1986-07-02;-16.0301;;414.74;70.951833475;11.7477;117.255
1986-07-03;-1.5509;;414.64;70.670458671;3.8889;116.79
1986-07-04;2.1181;;414.66;70.72673363199999;1.0764;116.883
1986-07-05;4.2824;;414.74;70.951833475;0.0;117.255
1986-07-06;5.4398;;414.84;71.233208278;0.0;117.72
1986-07-07;3.8194;;414.91;71.429868087;0.0;118.045
1986-07-08;3.2407;;414.97;71.598692969;0.0;118.324
1986-07-09;18.7037;;415.06;71.855863488;13.7269;118.749
1986-07-10;5.6019;;414.87;71.317318165;15.9028;117.859
1986-07-11;-0.8333;;414.68;70.783008593;9.3519;116.976
1986-07-12;-3.8194;;414.61;70.586348784;0.0;116.65100000000001
1986-07-13;3.2407;;414.67;70.755173666;0.0;116.93
1986-07-14;6.4815;;414.79;71.092218323;0.0;117.48700000000001
1986-07-15;15.7755;;414.9;71.40203316;9.8727;117.999
1986-07-16;13.287;;414.81;71.14849328300001;18.1482;117.58
1986-07-17;-1.4815;;414.57;70.473798862;11.4815;116.465
1986-07-18;5.462999999999999;;414.44;70.108314172;12.4074;115.861
1986-07-19;7.5231;;414.58;70.501633789;0.0;116.51100000000001
1986-07-20;4.2824;;414.66;70.72673363199999;0.0;116.883
1986-07-21;20.0926;;414.73;70.923998548;16.2732;117.209
1986-07-22;12.7546;;414.5;70.276533947;25.1389;116.139
1986-07-23;-2.6157;;414.1;69.15163984;18.912;114.28
1986-07-24;-13.1597;;413.85;68.458187099;0.1505;113.134
1986-07-25;2.662;;413.9;68.595546412;0.0;113.361
1986-07-26;3.7037;;413.97;68.78797047100001;0.0;113.679
1986-07-27;1.6204;;414.0;68.870265037;0.0;113.815
1986-07-28;3.2407;;414.06;69.03908991899999;0.0;114.094
1986-07-29;3.7153;;414.11;69.179474767;1.0532;114.32600000000001
1986-07-30;2.1991;;414.15;69.292024688;0.0;114.512
1986-07-31;8.206;;414.2;69.433014644;5.544;114.745
1986-08-01;-2.662;;414.15;69.292024688;0.0;114.512
1986-08-02;2.1991;;414.19;69.40457461;0.0;114.698
1986-08-03;2.662;;414.24;69.545564565;0.0;114.931
1986-08-04;8.8542;;414.36;69.883214329;2.3727;115.48899999999999
1986-08-05;0.544;;414.35;69.854774295;1.1227;115.44200000000001
1986-08-06;1.0417;;414.37;69.911049256;0.0;115.535
1986-08-07;1.6204;;414.4;69.99576425;0.0;115.675
1986-08-08;1.6204;;414.43;70.07987413800001;0.0;115.814
1986-08-09;1.6204;;414.46;70.163984025;0.0;115.95299999999999
1986-08-10;1.0417;;414.48;70.220258986;0.0;116.046
1986-08-11;2.1991;;414.52;70.332808907;0.0;116.23200000000001
1986-08-12;2.1991;;414.56;70.445358829;0.0;116.41799999999999
1986-08-13;2.662;;414.61;70.586348784;0.0;116.65100000000001
1986-08-14;2.1991;;414.65;70.698898705;0.0;116.837
1986-08-15;2.7315;;414.68;70.783008593;1.1111;116.976
1986-08-16;2.2106;;414.71;70.86711848;0.5903;117.115
1986-08-17;2.662;;414.76;71.008108435;0.0;117.348
1986-08-18;12.0486;;414.79;71.092218323;10.4282;117.48700000000001
1986-08-19;-2.1528;;414.66;70.72673363199999;4.7917;116.883
1986-08-20;-3.2407;;414.6;70.55790875;0.0;116.604
1986-08-21;10.9259;;414.63;70.64262374399999;9.3056;116.744
1986-08-22;13.4259;;414.51;70.30497398;19.9074;116.186
1986-08-23;-17.7083;;414.18;69.376739683;0.0;114.652
1986-08-24;2.1991;;414.22;69.48928960399999;0.0;114.838
1986-08-25;27.3032;;414.24;69.545564565;26.2616;114.931
1986-08-26;-1.7708;;413.79;68.293597967;22.1875;112.86200000000001
1986-08-27;2.3843;;413.48;67.44221227199999;18.7037;111.455
1986-08-28;-1.0995;;413.17;66.590826576;15.2199;110.04799999999999
1986-08-29;8.7963;;413.01;66.151518819;17.2454;109.322
1986-08-30;-1.8981;;412.76;65.480455041;10.9491;108.213
1986-08-31;-9.2593;;412.58;64.99757957199999;0.0;107.415
1986-09-01;2.8819;;412.63;65.131913349;0.3356;107.637
1986-09-02;6.6088;;412.67;65.23901730600001;4.5255;107.814
1986-09-03;6.1343;;412.62;65.104683529;8.6806;107.59200000000001
1986-09-04;6.4815;;412.49;64.756141837;13.1944;107.016
1986-09-05;-7.7546;;412.34;64.353745613;0.0;106.351
1986-09-06;2.0833;;412.38;64.46084957;0.0;106.52799999999999
1986-09-07;2.5463;;412.43;64.595183347;0.0;106.75
1986-09-08;6.0301;;412.47;64.702287305;3.9468;106.927
1986-09-09;-2.0833;;412.43;64.595183347;0.0;106.75
1986-09-10;8.6806;;412.6;65.051434104;0.0;107.50399999999999
1986-09-11;6.1343;;412.72;65.373351083;0.0;108.036
1986-09-12;7.1412;;412.8;65.587558998;3.0903;108.39
1986-09-13;0.0;;412.8;65.587558998;0.0;108.39
1986-09-14;3.588;;412.87;65.7751422;0.0;108.7
1986-09-15;16.5509;;412.9;65.855621445;15.0463;108.833
1986-09-16;6.9676;;412.67;65.23901730600001;18.7732;107.814
1986-09-17;-1.5162;;412.36;64.407600145;14.3403;106.44
1986-09-18;-12.2685;;412.12;63.763766186999995;0.0;105.376
1986-09-19;10.463;;412.18;63.924724676000004;7.337999999999999;105.64200000000001
1986-09-20;-0.8449;;412.08;63.656057122;4.2477;105.198
1986-09-21;3.125;;412.14;63.817620719;0.0;105.465
1986-09-22;4.9769;;412.16;63.870870143999994;3.9352;105.553
1986-09-23;-2.3958;;412.11;63.736536367;0.1505;105.331
1986-09-24;6.3657;;412.15;63.844245431000004;4.2824;105.509
1986-09-25;2.8356;;412.16;63.870870143999994;2.3727;105.553
1986-09-26;5.0926;;412.26;64.138932591;0.0;105.99600000000001
1986-09-27;5.6713;;412.37;64.43422485800001;0.0;106.484
1986-09-28;4.6296;;412.46;64.675662592;0.0;106.883
1986-09-29;6.9444;;412.54;64.890475614;2.7778;107.238
1986-09-30;18.75;;412.55;64.917100327;18.287;107.28200000000001
1986-10-01;5.7292;;412.25;64.112307878;21.1227;105.95200000000001
1986-10-02;59.8032;;412.7;65.319496551;36.6551;107.947
1986-10-03;185.0116;;415.34;72.66247125699999;44.5023;120.08200000000001
1986-10-04;82.3148;;416.11;74.88745007899999;39.7222;123.759
1986-10-05;16.2384;;416.21;75.182137238;10.5671;124.24600000000001
1986-10-06;37.2106;;416.46;75.91976279800001;23.0903;125.465
1986-10-07;8.0093;;416.47;75.94880793899999;7.4306;125.51299999999999
1986-10-08;24.1088;;416.68;76.568437613;12.3032;126.537
1986-10-09;25.0;;416.77;76.834079632;19.9074;126.976
1986-10-10;13.9699;;416.63;76.42079148;21.8403;126.29299999999999
1986-10-11;-8.6806;;416.45;75.89011255;1.5046;125.416
1986-10-12;9.6065;;416.62;76.391746339;0.0;126.245
1986-10-13;20.6134;;416.79;76.892775021;11.0069;127.073
1986-10-14;14.6991;;416.75;76.774779136;17.0139;126.87799999999999
1986-10-15;24.0509;;416.7;76.62773811;26.8287;126.635
1986-10-16;4.6759;;416.49;76.008108435;16.4815;125.611
1986-10-17;7.8588;;416.4;75.742466417;12.9514;125.17200000000001
1986-10-18;-1.7361;;416.34;75.56577514199999;1.6204;124.88
1986-10-19;10.1852;;416.52;76.096454072;0.0;125.757
1986-10-20;12.8472;;416.7;76.62773811;2.662;126.635
1986-10-21;10.1389;;416.84;77.040421155;2.2685;127.31700000000001
1986-10-22;21.1111;;416.94;77.335108314;15.4398;127.804
1986-10-23;6.6204;;416.76;76.804429384;16.8056;126.927
1986-10-24;-2.3958;;416.66;76.509742224;3.2755;126.44
1986-10-25;7.8704;;416.8;76.922425269;0.0;127.12200000000001
1986-10-26;7.2917;;416.93;77.305458066;0.0;127.755
1986-10-27;9.6065;;417.04;77.63342611600001;3.3565;128.297
1986-10-28;12.6736;;417.09;77.784097785;9.7801;128.546
1986-10-29;-1.0417;;417.03;77.603170761;2.4306;128.247
1986-10-30;8.7269;;417.08;77.75384243;5.8333;128.496
1986-10-31;4.4329;;417.09;77.784097785;3.8542;128.546
1986-11-01;2.3148;;417.13;77.90511920600001;0.0;128.746
1986-11-02;6.3657;;417.24;78.237928113;0.0;129.296
1986-11-03;27.9051;;417.34;78.539876558;22.1181;129.795
1986-11-04;5.7407;;417.04;77.63342611600001;23.1019;128.297
1986-11-05;-1.5625;;416.72;76.686433499;16.6088;126.73200000000001
1986-11-06;-7.5;;416.5;76.037758683;4.8843;125.66
1986-11-07;11.2153;;416.49;76.008108435;11.794;125.611
1986-11-08;-6.2269;;416.34;75.56577514199999;2.2222;124.88
1986-11-09;4.4444;;416.4;75.742466417;1.088;125.17200000000001
1986-11-10;26.0417;;416.49;76.008108435;20.9491;125.611
1986-11-11;-3.3912;;416.18;75.093791601;14.0857;124.1
1986-11-12;5.3588;;416.03;74.651458308;13.8079;123.369
1986-11-13;-5.6481;;415.89;74.246036548;2.1065;122.699
1986-11-14;16.5509;;415.94;74.390052039;13.7732;122.93700000000001
1986-11-15;-6.5972;;415.82;74.04453588300001;0.0;122.366
1986-11-16;6.5972;;415.94;74.390052039;0.0;122.93700000000001
1986-11-17;13.588;;416.06;74.739803945;6.875;123.515
1986-11-18;3.588;;416.04;74.681108556;4.7454;123.41799999999999
1986-11-19;16.7361;;416.05;74.710153697;16.1574;123.46600000000001
1986-11-20;12.0255;;415.81;74.015490742;25.3357;122.318
1986-11-21;-7.2917;;415.48;73.065472589;10.8796;120.74799999999999
1986-11-22;-5.6713;;415.33;72.63342611600001;2.5463;120.03399999999999
1986-11-23;4.7222;;415.36;72.719956432;3.1019;120.177
1986-11-24;20.1157;;415.46;73.007987414;14.5602;120.65299999999999
1986-11-25;6.3657;;415.24;72.374440276;18.5185;119.60600000000001
1986-11-26;-4.2824;;414.94;71.514583081;12.1528;118.185
1986-11-27;1.1458;;414.77;71.035943362;10.2894;117.39399999999999
1986-11-28;4.3056;;414.68;70.783008593;9.1667;116.976
1986-11-29;9.5139;;414.59;70.530073823;14.375;116.55799999999999
1986-11-30;-5.6944;;414.34;69.826939368;7.7315;115.396
1986-12-01;23.1713;;414.23;69.51712453100001;29.0741;114.884
1986-12-02;-0.5787;;413.78;68.266368147;23.3796;112.81700000000001
1986-12-03;-5.6019;;413.41;67.25039332;13.8426;111.13799999999999
1986-12-04;-5.0463;;413.25;66.810480455;3.4028;110.411
1986-12-05;1.0417;;413.27;66.86554520199999;0.0;110.50200000000001
1986-12-06;9.3634;;413.28;66.893380128;8.7847;110.54799999999999
1986-12-07;-4.1667;;413.2;66.67372625;0.0;110.185
1986-12-08;4.7801;;413.21;66.700956069;4.2014;110.23
1986-12-09;11.4583;;413.18;66.618661503;13.0787;110.094
1986-12-10;23.1481;;413.03;66.206583565;31.0185;109.413
1986-12-11;-10.1736;;412.49;64.756141837;17.6042;107.016
1986-12-12;15.3009;;412.2;63.978579208999996;30.2315;105.73100000000001
1986-12-13;-5.8796;;411.67;62.577756263000005;20.9722;103.416
1986-12-14;-10.5787;;411.29;61.582960183999994;8.4028;101.772
1986-12-15;12.8472;;411.22;61.40021783899999;16.3194;101.47
1986-12-16;26.7361;;411.13;61.164226068000005;31.25;101.08
1986-12-17;-1.412;;410.9;60.568800678;9.9306;100.096
1986-12-18;-3.0671;;410.78;60.262616483;2.8356;99.59
1986-12-19;0.46299999999999997;;410.79;60.288030981000006;0.0;99.632
1986-12-20;3.4722;;410.86;60.466537577;0.0;99.927
1986-12-21;2.8935;;410.92;60.620234782;0.0;100.181
1986-12-22;15.162;;410.98;60.773326878999995;12.2685;100.434
1986-12-23;-0.9144;;410.81;60.339465085;7.419;99.71700000000001
1986-12-24;-5.0926;;410.67;59.981846786999995;1.7361;99.126
1986-12-25;2.4306;;410.72;60.109524386000004;0.0;99.337
1986-12-26;1.5046;;410.75;60.185767881000004;0.0;99.463
1986-12-27;2.8935;;410.81;60.339465085;0.0;99.71700000000001
1986-12-28;3.287;;410.84;60.41570858;1.7824;99.84299999999999
1986-12-29;3.287;;410.88;60.517971681000006;1.3194;100.012
1986-12-30;1.9676;;410.92;60.620234782;0.0;100.181
1986-12-31;1.9676;;410.96;60.721892775;0.0;100.34899999999999
1987-01-01;1.9676;;411.0;60.824155876000006;0.0;100.51799999999999
1987-01-02;13.3102;;411.06;60.981483723000004;10.3009;100.77799999999999
1987-01-03;-2.9861;;410.93;60.64564928;3.4954;100.223
1987-01-04;5.6829;;410.97;60.747307273000004;3.7153;100.391
1987-01-05;20.1968;;410.95;60.696478277;21.1227;100.307
1987-01-06;-14.1204;;410.66;59.956432289;0.0;99.084
1987-01-07;40.7407;;410.69;60.033280891000004;39.2361;99.211
1987-01-08;-7.6736;;409.94;58.122957764;28.9005;96.054
1987-01-09;3.4954;;409.39;56.754810601;29.6528;93.79299999999999
1987-01-10;-25.2546;;408.82;55.349146798999996;1.5972;91.47
1987-01-11;1.3889;;408.85;55.421759651;0.0;91.59
1987-01-12;36.412;;408.91;55.566985356;33.6343;91.83
1987-01-13;-28.1944;;408.25;53.968292388;2.3611;89.18799999999999
1987-01-14;31.5972;;408.27;54.016700956;30.6713;89.26799999999999
1987-01-15;16.4236;;407.64;52.513009803;45.2431;86.78299999999999
1987-01-16;-31.2384;;406.7;50.312235266;10.8912;83.146
1987-01-17;-2.2454;;406.61;50.104683529;1.6898;82.803
1987-01-18;19.7454;;406.66;50.220258986000005;17.5463;82.994
1987-01-19;2.9861;;406.34;49.48384364;17.1065;81.777
1987-01-20;1.2731;;406.2;49.161926661;7.4074;81.245
1987-01-21;10.6366;;406.1;48.931380854;15.0347;80.86399999999999
1987-01-22;-8.6921;;405.83;48.320827787;2.9977;79.855
1987-01-23;-2.1991;;405.78;48.208882972;0.0;79.67
1987-01-24;0.8102;;405.8;48.253660898;0.0;79.744
1987-01-25;1.7361;;405.84;48.34321674899999;0.0;79.892
1987-01-26;21.4931;;405.87;48.410383638;20.2199;80.003
1987-01-27;-15.3935;;405.51;47.603775868;0.0;78.67
1987-01-28;2.1991;;405.56;47.715720683;0.0;78.855
1987-01-29;1.4005;;405.56;47.715720683;1.4005;78.855
1987-01-30;62.1759;;406.54;49.94372503899999;19.5833;82.537
1987-01-31;-3.4722;;406.46;49.75977248;0.0;82.23299999999999
1987-02-01;12.3843;;406.74;50.404211545;0.0;83.29799999999999
1987-02-02;12.3843;;407.02;51.049255718000005;0.0;84.36399999999999
1987-02-03;14.4097;;407.24;51.569042721;4.456;85.223
1987-02-04;6.8287;;407.24;51.569042721;6.8287;85.223
1987-02-05;17.5926;;407.42;51.993827908;9.4907;85.925
1987-02-06;10.4282;;407.6;52.418613095;2.3264;86.62700000000001
1987-02-07;14.4676;;407.92;53.174391867;0.0;87.876
1987-02-08;11.9213;;408.18;53.798862398999994;0.0;88.90799999999999
1987-02-09;11.8056;;408.37;54.259348905;3.0093;89.669
1987-02-10;6.0185;;408.5;54.574004599;0.0;90.189
1987-02-11;13.7963;;408.7;55.05869538899999;4.537;90.99
1987-02-12;30.5903;;408.88;55.494372504;22.2569;91.71
1987-02-13;-6.1343;;408.66;54.961273145;4.0509;90.829
1987-02-14;6.4815;;408.8;55.300738231000004;0.0;91.39
1987-02-15;9.2593;;409.0;55.78482391399999;0.0;92.19
1987-02-16;27.5579;;409.08;55.983904151000004;23.7384;92.51899999999999
1987-02-17;9.1551;;408.7;55.05869538899999;26.8634;90.99
1987-02-18;-1.5509;;408.25;53.968292388;19.2824;89.18799999999999
1987-02-19;4.4792;;407.94;53.22159022100001;18.7153;87.954
1987-02-20;3.4375;;407.73;52.72540239600001;12.9282;87.134
1987-02-21;19.7917;;407.66;52.560208157;22.9167;86.861
1987-02-22;-8.3912;;407.29;51.687038606;8.2755;85.41799999999999
1987-02-23;28.206;;407.18;51.42684255100001;33.1829;84.988
